0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.903903345590110430e-02,-8.000000000000000444e-01,5.973421356237310631e-01
3.029843249592004129e-02,-8.327946795141870520e-17,-8.674944578272781792e-19,-4.840582548471648178e-02,-8.070086113658785365e-01,5.618553839574251807e-01
5.947440191486593614e-02,5.554389045684368626e-17,-3.471493153552730392e-18,-4.769055720836203049e-02,-8.139628129674512103e-01,5.280025644534462881e-01
8.750889335139132308e-02,2.779103176064309495e-16,-1.389551588032154809e-17,-4.692123594463520897e-02,-8.207864794718466861e-01,4.958264022560049944e-01
1.143871542635610528e-01,1.218349373673781286e-14,-7.023589425859127025e-16,-4.611255652086666823e-02,-8.274058853223037469e-01,4.653643952943242734e-01
1.400983684099165183e-01,1.147279080723274996e-14,-8.075508092469654392e-16,-4.527391833470289367e-02,-8.337506761582783588e-01,4.366392608737144632e-01
1.646352008361112729e-01,1.118042451761321014e-14,-9.235699804138093542e-16,-4.441575165779728523e-02,-8.397546530136815734e-01,4.096592868196496928e-01
1.879928719460374487e-01,1.139125337435446255e-14,-1.074909938511389257e-15,-4.355338327550586919e-02,-8.453553830690510029e-01,3.844271372868909298e-01
2.099626395223454511e-01,1.140815430394161275e-14,-1.201149217269937144e-15,-4.270988053098886267e-02,-8.504076311983329584e-01,3.609513059274865876e-01
2.301279536614355692e-01,1.114615193466849021e-14,-1.282414986566152925e-15,-4.192052796976198509e-02,-8.546691104482340151e-01,3.392680185077441846e-01
2.483919328619827172e-01,1.080004097793984487e-14,-1.339434794415533625e-15,-4.124346420697385524e-02,-8.580097260817863836e-01,3.195153399122216964e-01
2.644698630038563869e-01,1.028492575997999098e-14,-1.364521455371871267e-15,-4.078636077550723549e-02,-8.601730640453669752e-01,3.020920356592713962e-01
2.773829833535647049e-01,-4.386997447816966961e-02,6.124717012425505945e-03,-6.033069438811970026e-02,-8.610779803938491961e-01,2.833801888410514835e-01
2.847737942820083301e-01,-1.081949301230646227e-01,1.579045503297261607e-02,-8.806934800698767996e-02,-8.590437004233600904e-01,2.670557812788780794e-01
2.854082083253057234e-01,-1.037661018339641888e-01,1.585449591853278425e-02,-8.507735927365622786e-02,-8.517255321046345307e-01,2.646574545531487077e-01
2.857793841401695123e-01,-9.949309515072421450e-02,1.587519557971848669e-02,-8.202372234740909485e-02,-8.444823738346223241e-01,2.622833748855596392e-01
2.862619368013789578e-01,-9.536879675523537991e-02,1.587339520723528991e-02,-7.898065451260730119e-02,-8.375288847311622709e-01,2.597831968514558998e-01
2.867887017181607323e-01,-9.138861251852839485e-02,1.584720999567552566e-02,-7.598170394649278458e-02,-8.307794135637364130e-01,2.571620587533505753e-01
2.873352808412718562e-01,-8.754789479522566420e-02,1.579697763086277545e-02,-7.304131651499354283e-02,-8.241975769280280861e-01,2.544339095243329241e-01
2.878773804497736233e-01,-8.384216246756109880e-02,1.572311533206092321e-02,-7.016690331367862743e-02,-8.177486989225628555e-01,2.516048724112098234e-01
2.884045904183481501e-01,-8.026701191388514733e-02,1.562667320556201597e-02,-6.736197088524212284e-02,-8.114140204724072936e-01,2.486853885444225698e-01
2.889037333154557130e-01,-7.681820404218610288e-02,1.550858660395328971e-02,-6.462830374128668287e-02,-8.051725626735655172e-01,2.456816753133448938e-01
2.893683589995561523e-01,-7.349160277702299071e-02,1.537004684731565173e-02,-6.196650456188615430e-02,-7.990111098400959344e-01,2.426023155486400074e-01
2.897899206919991588e-01,-7.028322022077081177e-02,1.521214243803290997e-02,-5.937663700994275096e-02,-7.929147268765135426e-01,2.394533398961983250e-01
2.901637724839629118e-01,-6.718917638824019323e-02,1.503607643257062754e-02,-5.685830671726814500e-02,-7.868730489406623452e-01,2.362421057922462486e-01
2.904839315285061008e-01,-6.420572466217094876e-02,1.484297235112535737e-02,-5.441091870391402685e-02,-7.808747078467814795e-01,2.329742923307953906e-01
2.907469173056435596e-01,-6.132922482986587209e-02,1.463400194418024158e-02,-5.203366044778231364e-02,-7.749113257289359513e-01,2.296563183701483268e-01
2.909484365986494403e-01,-5.855615788875875166e-02,1.441027307962314784e-02,-4.972563188320593824e-02,-7.689740167979212115e-01,2.262934229884416004e-01
2.910859076028233794e-01,-5.588310737874106066e-02,1.417290658570486035e-02,-4.748581135567368078e-02,-7.630559848409009804e-01,2.228912418351339242e-01
2.911562654945143436e-01,-5.330676802690872962e-02,1.392296863514504504e-02,-4.531313321468700278e-02,-7.571502250032932091e-01,2.194545359744716762e-01
2.911576680998902988e-01,-5.082393237228602367e-02,1.366151823435380989e-02,-4.320645591957608667e-02,-7.512512574161334111e-01,2.159882581774058008e-01
2.910879918424811308e-01,-4.843149569423377959e-02,1.338956518511619578e-02,-4.116461375954958563e-02,-7.453535632163864610e-01,2.124966852946227891e-01
2.909460139427669234e-01,-4.612644610830321512e-02,1.310810026050967733e-02,-3.918639086901180846e-02,-7.394527699604593884e-01,2.089841624455480162e-01
2.907303520644674011e-01,-4.390586718723733795e-02,1.281806851128256854e-02,-3.727055818459645842e-02,-7.335445565465412709e-01,2.054544955175011400e-01
2.904403023219935820e-01,-4.176693039775388611e-02,1.252038897959295224e-02,-3.541585315586325694e-02,-7.276254815145428712e-01,2.019114845892237831e-01
2.900750741458444359e-01,-3.970689625937722650e-02,1.221593752869268822e-02,-3.362100733161647176e-02,-7.216921980859719588e-01,1.983584893507933378e-01
2.896343959728504558e-01,-3.772310840264105763e-02,1.190556008484042368e-02,-3.188473070983386531e-02,-7.157420439543616952e-01,1.947988202182753537e-01
2.891179524401562562e-01,-3.581299378880106743e-02,1.159006154258235971e-02,-3.020573291263789484e-02,-7.097724676317576087e-01,1.912354218731874278e-01
2.885258294224560816e-01,-3.397405791968556577e-02,1.127021491404934551e-02,-2.858271112232625352e-02,-7.037814552059487028e-01,1.876711655501440146e-01
2.878580935198916668e-01,-3.220388445029906399e-02,1.094675419791136042e-02,-2.701436663317704698e-02,-6.977671044462013805e-01,1.841086152370148277e-01
2.871151235052000206e-01,-3.050013123611813523e-02,1.062038088645386215e-02,-2.549939551502047180e-02,-6.917279377224465620e-01,1.805502495684952191e-01
2.862972921865603038e-01,-2.886052955394445216e-02,1.029175946643921293e-02,-2.403650170372477468e-02,-6.856625818093496916e-01,1.769982871316021500e-01
2.854052159031147951e-01,-2.728288077166200754e-02,9.961522186518691549e-03,-2.262438973592893754e-02,-6.795699997637235645e-01,1.734548570564492520e-01
2.844395115338103075e-01,-2.576505531964561405e-02,9.630266328670500711e-03,-2.126177517537666123e-02,-6.734492478611836530e-01,1.699218673992842765e-01
2.834009857840438795e-01,-2.430498983273583075e-02,9.298557808346359296e-03,-1.994737892802067591e-02,-6.672996487641125185e-01,1.664011375678417504e-01
2.822904483288834476e-01,-2.290068596775556367e-02,8.966929646962837688e-03,-1.867993557451840328e-02,-6.611206057293086413e-01,1.628942986317651331e-01
2.811088561485054482e-01,-2.155020791060047181e-02,8.635884774192692515e-03,-1.745818890042900515e-02,-6.549117325818103463e-01,1.594028968343602082e-01
2.798571692401146671e-01,-2.025168110489627624e-02,8.305895317664818700e-03,-1.628089855672778391e-02,-6.486727110806950192e-01,1.559283179107288642e-01
2.785364609257474644e-01,-1.900329004644228312e-02,7.977404849647153420e-03,-1.514683653209223518e-02,-6.424033886867880350e-01,1.524718683471263936e-01
2.771478062528626163e-01,-1.780327696776030574e-02,7.650828231027820281e-03,-1.405479246225617082e-02,-6.361036688532578642e-01,1.490347179695005186e-01
2.756923662483187210e-01,-1.664993986247923288e-02,7.326553463611070946e-03,-1.300357083840468671e-02,-6.297735845142770073e-01,1.456179638500941509e-01
2.741713016707232331e-01,-1.554163115679469721e-02,7.004941905866209940e-03,-1.199199521525464232e-02,-6.234132137378853855e-01,1.422225869304839518e-01
2.725858371417027581e-01,-1.447675592075497140e-02,6.686329839553597186e-03,-1.101890599813625145e-02,-6.170227347574959165e-01,1.388495022548301427e-01
2.709371947006111170e-01,-1.345377054823155942e-02,6.371028929278564623e-03,-1.008316374855659434e-02,-6.106023612985395088e-01,1.354995264424837254e-01
2.692266423052040447e-01,-1.247118112239739215e-02,6.059327577620220520e-03,-9.183647427824110851e-03,-6.041523835022797329e-01,1.321734170664519148e-01
2.674554429191960403e-01,-1.152754211920905408e-02,5.751491538187470352e-03,-8.319256961090896671e-03,-5.976731185776648081e-01,1.288718485391948665e-01
2.656248908423741173e-01,-1.062145490194795795e-02,5.447765110344240935e-03,-7.488911841234236789e-03,-5.911649409188999282e-01,1.255954428359418729e-01
2.637362729958924734e-01,-9.751566458527340803e-03,5.148371841884907818e-03,-6.691553083812789432e-03,-5.846282447106070368e-01,1.223447519004128292e-01
2.617908957868971265e-01,-8.916568005610621059e-03,4.853515598822247951e-03,-5.926142114125883785e-03,-5.780634657804305521e-01,1.191202814582151270e-01
2.597900559532383968e-01,-8.115193766660115313e-03,4.563381312602272227e-03,-5.191662223344079008e-03,-5.714710535121568791e-01,1.159224784515497375e-01
2.577350601029665955e-01,-7.346219670425237214e-03,4.278135949691416404e-03,-4.487117676260981777e-03,-5.648514864115568024e-01,1.127517493462933534e-01
2.556272030119640104e-01,-6.608462174181598675e-03,3.997929271775653090e-03,-3.811534761154733095e-03,-5.582052512343727013e-01,1.096084514099305851e-01
2.534677815456624628e-01,-5.900777044645766529e-03,3.722894722468651774e-03,-3.163961067134585508e-03,-5.515328538168293715e-01,1.064929066521586309e-01
2.512580787190999976e-01,-5.222058229012129481e-03,3.453150178736019791e-03,-2.543466205734272369e-03,-5.448348037545795997e-01,1.034053959979265580e-01
2.489993733673837029e-01,-4.571236708896092224e-03,3.188798766878587175e-03,-1.949141215965794665e-03,-5.381116217180484940e-01,1.003461697918906215e-01
2.466929286110504937e-01,-3.947279420429496491e-03,2.929929590567930450e-03,-1.380099023341931552e-03,-5.313638283590768063e-01,9.731544410851372673e-02
2.443399983667877140e-01,-3.349188173789205587e-03,2.676618484659588904e-03,-8.354739384442092659e-04,-5.245919490683069730e-01,9.431340857971232117e-02
2.419418191337589508e-01,-2.775998622611349637e-03,2.428928710402806362e-03,-3.144219084299914452e-04,-5.177965060615908888e-01,9.134022423970587778e-02
2.394996142096480762e-01,-2.226779243196652831e-03,2.186911653169484361e-03,1.838799184547379830e-04,-5.109780213240201485e-01,8.839602929247217245e-02
2.370145879401165667e-01,-1.700630352776902592e-03,1.950607479144149522e-03,6.602331031544959915e-04,-5.041370110535094984e-01,8.548093801893022481e-02
2.344879283164634787e-01,-1.196683143674754854e-03,1.720045781379361946e-03,1.115418307113798984e-03,-4.972739873623042151e-01,8.259504497994868411e-02
2.319208030196175385e-01,-7.140987494374049626e-04,1.495246194932323526e-03,1.550195326832492365e-03,-4.903894544405339451e-01,7.973842462270364084e-02
2.293143609179101872e-01,-2.520673301357606588e-04,1.276218994573719793e-03,1.965303457669258669e-03,-4.834839094436888529e-01,7.691113431217312668e-02
2.266697293945953984e-01,1.901928149593746131e-04,1.062965667194930731e-03,2.361461622340423581e-03,-4.765578398910139124e-01,7.411321436517395722e-02
2.239880151332992175e-01,6.134361140780987195e-04,8.554794638176181285e-04,2.739368719465094977e-03,-4.696117240517440061e-01,7.134469021632844354e-02
2.212703023476649822e-01,1.018390565271266954e-03,6.537459293703735833e-04,3.099703821883211755e-03,-4.626460292165450183e-01,6.860557268418060461e-02
2.185176531352575058e-01,1.405758557747242062e-03,4.577434112593455192e-04,3.443126518429027050e-03,-4.556612118028787184e-01,6.589585950520432389e-02
2.157311063322857325e-01,1.776217670831746562e-03,2.674435474379654770e-04,3.770277163181238317e-03,-4.486577162358654225e-01,6.321553569775102688e-02
2.129116776318490112e-01,2.130421452221579158e-03,8.281173361617119241e-05,4.081777215881121981e-03,-4.416359749212165897e-01,6.056457463873099467e-02
2.100603588683771228e-01,2.469000175275994080e-03,-9.619242892323322453e-05,4.378229527572484805e-03,-4.345964075480887590e-01,5.794293843916127618e-02
2.071781180307920855e-01,2.792561576197153186e-03,-2.696147054855054610e-04,4.660218682648045556e-03,-4.275394210239243376e-01,5.535057869152107402e-02
2.042658988430644529e-01,3.101691571341097433e-03,-4.375058186256022353e-04,4.928311309829939806e-03,-4.204654090692122592e-01,5.278743680669845117e-02
2.013246207545650868e-01,3.396954955158475089e-03,-5.999210576917503616e-04,5.183056427048316969e-03,-4.133747521695764204e-01,5.025344452433391784e-02
1.983551787280123380e-01,3.678896079178530561e-03,-7.569199060207307652e-04,5.424985769435304757e-03,-4.062678173740615906e-01,4.774852418663576292e-02
1.953584432550942163e-01,3.948039512411539824e-03,-9.085656858623018068e-04,5.654614136988157444e-03,-3.991449582930519102e-01,4.527258907762697626e-02
1.923352602942766387e-01,4.204890683613884440e-03,-1.054925220071917247e-03,5.872439733339267914e-03,-3.920065150409167698e-01,4.282554362645527024e-02
1.892864513367644996e-01,4.449936505756789569e-03,-1.196068510400776332e-03,6.078944515355377484e-03,-3.848528142910740413e-01,4.040728362256743728e-02
1.862128134572956228e-01,4.683645983128799893e-03,-1.332068431621979097e-03,6.274594537990267444e-03,-3.776841693235321040e-01,3.801769635166631078e-02
1.831151194408502658e-01,4.906470801410193865e-03,-1.463000441162633442e-03,6.459840304524585783e-03,-3.705008801380617056e-01,3.565666072069650916e-02
1.799941179225353904e-01,5.118845901113559110e-03,-1.588942303604468477e-03,6.635117113927480569e-03,-3.633032335799910029e-01,3.332404733529115842e-02
1.768505335766824837e-01,5.321190034741260164e-03,-1.709973829645762729e-03,6.800845410243189053e-03,-3.560915035068589751e-01,3.101971855946906304e-02
1.736850670591361667e-01,5.513373167581423796e-03,-1.826130214499680632e-03,6.957359956477673739e-03,-3.488659417322212408e-01,2.874363485630660603e-02
1.704983953127725826e-01,5.697404447928557623e-03,-1.937631476902838823e-03,7.105267579528549461e-03,-3.416268235123398056e-01,2.649531751348101552e-02
1.672911745012311546e-01,5.872013591991786033e-03,-2.044427944732557078e-03,7.244729709316462436e-03,-3.343743592158031075e-01,2.427493498889168183e-02
1.640640347833591528e-01,6.038278479031780610e-03,-2.146662417550587992e-03,7.376204901857716899e-03,-3.271087837036169566e-01,2.208217185797636470e-02
1.608175849041028893e-01,6.196049208024615243e-03,-2.244382049566079167e-03,7.499979770433941838e-03,-3.198303013882330958e-01,1.991694889956996048e-02
1.575524107861849821e-01,6.346160631009768738e-03,-2.337712807028219462e-03,7.616458056967054767e-03,-3.125391203094534665e-01,1.777897775189759069e-02
1.542690773188377662e-01,6.488762652028830583e-03,-2.426730057061942617e-03,7.725943995362001028e-03,-3.052354274547890434e-01,1.566809749097254623e-02
1.509681275563497793e-01,6.624162739345406357e-03,-2.511522150303957621e-03,7.828751557587670593e-03,-2.979194012103058009e-01,1.358410436943131676e-02
1.476500834680952445e-01,6.752656512607246690e-03,-2.592177702721722588e-03,7.925182914929898570e-03,-2.905912093222733916e-01,1.152678619811234664e-02
1.443154463549548017e-01,6.874528156130745894e-03,-2.668785452454435804e-03,8.015528763067424414e-03,-2.832510092165878013e-01,9.495922286703315993e-03
1.409646972871694826e-01,6.990050819571248797e-03,-2.741434126024127824e-03,8.100068641640725126e-03,-2.758989483307698332e-01,7.491283390847001955e-03
1.375982975486081117e-01,7.099487006309412873e-03,-2.810212313472002996e-03,8.179071250500180926e-03,-2.685351644466468235e-01,5.512631655427126243e-03
1.342166890957790237e-01,7.203088949851146373e-03,-2.875208352059721844e-03,8.252794760981931044e-03,-2.611597860303894736e-01,3.559720563438334776e-03
1.308202950230330786e-01,7.301098978532264555e-03,-2.936510218123057625e-03,8.321487122915412898e-03,-2.537729325732390184e-01,1.632294885441105264e-03
